Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.TP,QUERY.FP,QUERY.UNK,FP.gt,FP.al,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.TP.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP.het_hom_ratio,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,*,*,PASS,*,QUAL,216.000000,0.563467,0.728228,0.38878,0.635339,371871,209537,162334,437324,194656,72645,170023,838,67989,.,1.519032,.,1.936486,.,1.29955,.,1.861945,.,.,1.362971,1.30623,.,1.258851
INDEL,*,*,PASS,*,QUAL,217.000000,0.562286,0.728437,0.388411,0.634668,371871,209098,162773,435940,194213,72403,169324,835,67759,.,1.519032,.,1.939447,.,1.297284,.,1.859456,.,.,1.362,1.303944,.,1.259741
INDEL,*,*,PASS,*,QUAL,218.000000,0.561117,0.729962,0.387574,0.634499,371871,208663,163208,433430,193764,71680,167986,823,67087,.,1.519032,.,1.943482,.,1.294574,.,1.835606,.,.,1.353412,1.301211,.,1.249547
INDEL,*,*,PASS,*,QUAL,219.000000,0.559764,0.737259,0.38469,0.636367,371871,208160,163711,426005,193254,68871,163880,804,64405,.,1.519032,.,1.946749,.,1.292007,.,1.730239,.,.,1.318626,1.298415,.,1.202291
INDEL,*,*,PASS,*,QUAL,220.000000,0.558231,0.7491,0.379651,0.639732,371871,207590,164281,414518,192628,64518,157372,783,60220,.,1.519032,.,1.949695,.,1.289397,.,1.564349,.,.,1.262713,1.294954,.,1.123894
INDEL,*,*,PASS,*,QUAL,221.000000,0.556244,0.762646,0.373255,0.643294,371871,206851,165020,401350,191839,59705,149806,770,55581,.,1.519032,.,1.957131,.,1.284492,.,1.380297,.,.,1.196948,1.28933,.,1.029649
INDEL,*,*,PASS,*,QUAL,222.000000,0.550374,0.779484,0.362836,0.645193,371871,204668,167203,381638,189544,53622,138472,758,49714,.,1.519032,.,1.993937,.,1.263742,.,1.144793,.,.,1.095226,1.265577,.,0.884179
INDEL,*,*,PASS,*,QUAL,223.000000,0.255105,0.770576,0.402557,0.383311,371871,94866,277005,181326,83478,24854,72994,745,21536,.,1.519032,.,4.15788,.,0.058625,.,0.001854,.,.,0.000629,0.0,.,0.000932
INDEL,*,*,PASS,*,QUAL,224.000000,0.254674,0.771686,0.401542,0.382962,371871,94706,277165,180362,83295,24644,72423,740,21341,.,1.519032,.,4.144413,.,0.05873,.,0.000487,.,.,0.000133,0.0,.,0.000166
INDEL,*,*,PASS,*,QUAL,225.000000,0.254214,0.772589,0.400868,0.382553,371871,94535,277336,179553,83112,24464,71977,738,21178,.,1.519032,.,4.13051,.,0.058807,.,0.0,.,.,0.0,0.0,.,0.0
INDEL,*,*,PASS,*,QUAL,226.000000,0.253714,0.773404,0.400079,0.382086,371871,94349,277522,178682,82905,24290,71487,728,21029,.,1.519032,.,4.115417,.,0.058872,.,0.0,.,.,0.0,0.0,.,0.0
INDEL,*,*,PASS,*,QUAL,227.000000,0.253298,0.774282,0.399337,0.38172,371871,94194,277677,177865,82722,24115,71028,725,20869,.,1.519032,.,4.103229,.,0.058915,.,0.0,.,.,0.0,0.0,.,0.0
INDEL,*,*,PASS,*,QUAL,228.000000,0.2528,0.775839,0.398367,0.381343,371871,94009,277862,176802,82526,23844,70432,715,20626,.,1.519032,.,4.088275,.,0.059014,.,0.0,.,.,0.0,0.0,.,0.0
