Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,TRUTH.TOTAL,TRUTH.TP,TRUTH.FN,QUERY.TOTAL,QUERY.TP,QUERY.FP,QUERY.UNK,FP.gt,FP.al,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.TP.TiTv_ratio,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP.het_hom_ratio,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
SNP,*,*,PASS,*,QUAL,111.000000,0.956317,0.995121,0.164939,0.975333,3191551,3052135,139416,3663172,3044048,14924,604200,839,750,2.112061,1.527949,2.06763,2.555595,2.114121,1.495007,1.293928,16.160323,2.113448,2.037472,1.566096,1.489019,1.724645,1.967503
SNP,*,*,PASS,*,QUAL,112.000000,0.955941,0.995145,0.164579,0.975149,3191551,3050936,140615,3659798,3042626,14845,602327,837,742,2.112061,1.527949,2.071216,2.584717,2.113969,1.494059,1.293066,16.108671,2.113278,2.037492,1.564275,1.487907,1.724595,1.96231
SNP,*,*,PASS,*,QUAL,113.000000,0.95557,0.995169,0.164221,0.974968,3191551,3049751,141800,3656413,3041190,14762,600461,836,739,2.112061,1.527949,2.07247,2.613391,2.113926,1.493124,1.294419,16.091754,2.113208,2.037674,1.562461,1.486784,1.724871,1.957216
SNP,*,*,PASS,*,QUAL,114.000000,0.9552,0.995192,0.163857,0.974786,3191551,3048569,142982,3653066,3039800,14687,598579,835,735,2.112061,1.527949,2.077233,2.642495,2.113713,1.49218,1.295961,16.024419,2.113016,2.037711,1.560666,1.485684,1.724899,1.95213
SNP,*,*,PASS,*,QUAL,115.000000,0.954782,0.995215,0.163511,0.974579,3191551,3047237,144314,3649565,3038213,14609,596743,834,733,2.112061,1.527949,2.08112,2.674323,2.113541,1.491137,1.297569,15.974359,2.112818,2.037702,1.558795,1.484449,1.72477,1.947311
SNP,*,*,PASS,*,QUAL,116.000000,0.954359,0.995237,0.163144,0.974369,3191551,3045885,145666,3645937,3036590,14533,594814,833,732,2.112061,1.527949,2.08463,2.70677,2.113385,1.490074,1.295934,15.904317,2.112649,2.037695,1.556797,1.483185,1.724599,1.941741
SNP,*,*,PASS,*,QUAL,117.000000,0.953942,0.995261,0.16279,0.974163,3191551,3044553,146998,3642423,3035021,14452,592950,831,728,2.112061,1.527949,2.087621,2.738674,2.11325,1.489028,1.29656,15.809802,2.112491,2.037853,1.554872,1.481961,1.725143,1.936463
SNP,*,*,PASS,*,QUAL,118.000000,0.953481,0.995278,0.162429,0.973931,3191551,3043083,148468,3638751,3033322,14392,591037,831,725,2.112061,1.527949,2.088033,2.773693,2.113242,1.487876,1.297246,15.759346,2.112476,2.038029,1.552889,1.480633,1.725231,1.931336
SNP,*,*,PASS,*,QUAL,119.000000,0.953017,0.9953,0.162065,0.9737,3191551,3041603,149948,3635086,3031648,14316,589122,829,723,2.112061,1.527949,2.092403,2.80933,2.113036,1.486708,1.299792,15.709602,2.11225,2.038119,1.550873,1.479312,1.725632,1.925965
SNP,*,*,PASS,*,QUAL,120.000000,0.952543,0.995323,0.161709,0.973463,3191551,3040088,151463,3631277,3029829,14237,587211,828,720,2.112061,1.527949,2.094123,2.84514,2.11296,1.485524,1.302258,15.636577,2.112146,2.038268,1.548782,1.477887,1.725866,1.920725
SNP,*,*,PASS,*,QUAL,121.000000,0.952066,0.995342,0.161354,0.973223,3191551,3038567,152984,3627475,3027999,14170,585306,826,720,2.112061,1.527949,2.0975,2.880188,2.112797,1.484354,1.304461,15.55803,2.111957,2.038243,1.546692,1.476467,1.725594,1.915392
SNP,*,*,PASS,*,QUAL,122.000000,0.951572,0.995361,0.160978,0.972974,3191551,3036991,154560,3623597,3026172,14104,583321,825,717,2.112061,1.527949,2.101071,2.91808,2.112622,1.483108,1.302557,15.520564,2.111796,2.038226,1.544561,1.475034,1.725356,1.909824
SNP,*,*,PASS,*,QUAL,123.000000,0.951054,0.995378,0.16061,0.972711,3191551,3035337,156214,3619613,3024224,14042,581347,825,715,2.112061,1.527949,2.104009,2.957934,2.112476,1.481797,1.300703,15.447709,2.111597,2.03825,1.54233,1.473496,1.725485,1.904174
SNP,*,*,PASS,*,QUAL,124.000000,0.950558,0.9954,0.160233,0.972462,3191551,3033754,157797,3615700,3022381,13966,579353,824,715,2.112061,1.527949,2.106555,2.995998,2.112347,1.480544,1.30166,15.396938,2.111469,2.038363,1.540133,1.472043,1.725647,1.898271
SNP,*,*,PASS,*,QUAL,125.000000,0.950043,0.995421,0.159877,0.972203,3191551,3032111,159440,3611748,3020420,13893,577435,823,714,2.112061,1.527949,2.109172,3.035874,2.112213,1.479234,1.300413,15.349469,2.11128,2.038461,1.537947,1.470494,1.726104,1.893037
SNP,*,*,PASS,*,QUAL,126.000000,0.949473,0.995436,0.159533,0.971911,3191551,3030292,161259,3607719,3018330,13839,575550,822,712,2.112061,1.527949,2.110374,3.079782,2.11215,1.477788,1.300613,15.32426,2.111165,2.038535,1.535708,1.468848,1.726154,1.887915
SNP,*,*,PASS,*,QUAL,127.000000,0.948923,0.995455,0.159168,0.971633,3191551,3028537,163014,3603610,3016260,13770,573580,821,710,2.112061,1.527949,2.112507,3.121245,2.112037,1.476411,1.301767,15.261848,2.111089,2.038746,1.533415,1.467233,1.726637,1.882282
SNP,*,*,PASS,*,QUAL,128.000000,0.948346,0.995471,0.15881,0.971337,3191551,3026695,164856,3599417,3014078,13714,571625,821,706,2.112061,1.527949,2.114906,3.164557,2.111906,1.474967,1.305113,15.233967,2.11092,2.038812,1.531018,1.465517,1.726728,1.876404
SNP,*,*,PASS,*,QUAL,129.000000,0.94775,0.995487,0.15846,0.971032,3191551,3024793,166758,3595224,3011873,13653,569698,819,705,2.112061,1.527949,2.118416,3.209022,2.111711,1.473479,1.302607,15.238663,2.110689,2.038791,1.528626,1.463795,1.72683,1.870578
SNP,*,*,PASS,*,QUAL,130.000000,0.947155,0.995504,0.15811,0.970728,3191551,3022895,168656,3591061,3009685,13594,567782,818,702,2.112061,1.527949,2.121186,3.25302,2.111553,1.472001,1.304142,15.208134,2.110465,2.038917,1.526304,1.462074,1.727523,1.865318
SNP,*,*,PASS,*,QUAL,131.000000,0.946527,0.995517,0.157769,0.970404,3191551,3020889,170662,3586800,3007370,13543,565887,817,701,2.112061,1.527949,2.123797,3.300819,2.1114,1.470412,1.305263,15.205282,2.110332,2.038998,1.523866,1.460258,1.727661,1.859699
SNP,*,*,PASS,*,QUAL,132.000000,0.945931,0.995535,0.157416,0.970099,3191551,3018986,172565,3582561,3005129,13479,563953,814,699,2.112061,1.527949,2.128224,3.344076,2.111142,1.468942,1.308113,15.167268,2.110071,2.038959,1.52149,1.458533,1.727613,1.854046
SNP,*,*,PASS,*,QUAL,133.000000,0.945284,0.995549,0.157046,0.969766,3191551,3016923,174628,3578073,3002726,13424,561923,812,695,2.112061,1.527949,2.131504,3.392257,2.110943,1.467323,1.307785,15.15942,2.109796,2.038956,1.518956,1.456663,1.727891,1.84812
SNP,*,*,PASS,*,QUAL,134.000000,0.944616,0.995566,0.15669,0.969422,3191551,3014789,176762,3573517,3000221,13361,559935,809,690,2.112061,1.527949,2.136103,3.441049,2.110662,1.465665,1.306077,15.141818,2.109517,2.038924,1.516387,1.454724,1.728106,1.842394
SNP,*,*,PASS,*,QUAL,135.000000,0.943925,0.995584,0.156341,0.969066,3191551,3012584,178967,3568916,2997650,13297,557969,808,688,2.112061,1.527949,2.139337,3.493045,2.110455,1.463923,1.304581,15.103281,2.109235,2.038934,1.513764,1.452714,1.728554,1.836724
SNP,*,*,PASS,*,QUAL,136.000000,0.94323,0.9956,0.155981,0.968708,3191551,3010366,181185,3564265,2995070,13236,555959,805,683,2.112061,1.527949,2.143777,3.544148,2.110172,1.462189,1.306396,15.06821,2.108903,2.038902,1.511113,1.450719,1.728875,1.830722
SNP,*,*,PASS,*,QUAL,137.000000,0.942529,0.995616,0.155617,0.968345,3191551,3008130,183421,3559576,2992468,13178,553930,804,682,2.112061,1.527949,2.144615,3.596341,2.110097,1.460428,1.307545,15.03663,2.108811,2.039056,1.50837,1.448682,1.729172,1.824267
SNP,*,*,PASS,*,QUAL,138.000000,0.94177,0.995632,0.15527,0.967952,3191551,3005706,185845,3554760,2989697,13117,551946,802,680,2.112061,1.527949,2.148479,3.651821,2.109837,1.458536,1.308583,14.981663,2.108511,2.038989,1.505534,1.446524,1.729235,1.81788
SNP,*,*,PASS,*,QUAL,139.000000,0.941021,0.99565,0.154942,0.967565,3191551,3003317,188234,3549954,2986868,13049,550037,800,678,2.112061,1.527949,2.152633,3.707058,2.109553,1.456659,1.308398,14.99631,2.108178,2.03896,1.5027,1.444294,1.729697,1.811952
SNP,*,*,PASS,*,QUAL,140.000000,0.940227,0.995665,0.154609,0.967152,3191551,3000781,190770,3544970,2983894,12993,548083,798,677,2.112061,1.527949,2.154182,3.765358,2.109421,1.45467,1.307474,14.947044,2.108042,2.039056,1.499746,1.441965,1.73003,1.805749
SNP,*,*,PASS,*,QUAL,141.000000,0.939423,0.99568,0.154273,0.966734,3191551,2998217,193334,3540000,2980940,12934,546126,798,673,2.112061,1.527949,2.15902,3.825316,2.109081,1.45264,1.307241,14.874384,2.107629,2.038921,1.496813,1.439634,1.730287,1.799752
SNP,*,*,PASS,*,QUAL,142.000000,0.938608,0.995698,0.153937,0.96631,3191551,2995614,195937,3534975,2977945,12866,544164,797,672,2.112061,1.527949,2.158698,3.888218,2.109058,1.450545,1.307046,14.849197,2.10763,2.039145,1.493774,1.437229,1.730665,1.793425
SNP,*,*,PASS,*,QUAL,143.000000,0.93778,0.995716,0.153575,0.96588,3191551,2992974,198577,3529809,2974919,12799,542091,795,670,2.112061,1.527949,2.162073,3.951248,2.108799,1.44843,1.306614,14.785891,2.107359,2.039104,1.490718,1.434812,1.730754,1.787132
SNP,*,*,PASS,*,QUAL,144.000000,0.936953,0.995734,0.153227,0.965449,3191551,2990332,201219,3524660,2971853,12733,540074,794,667,2.112061,1.527949,2.164237,4.012282,2.108612,1.446346,1.308443,14.723668,2.107101,2.039105,1.487696,1.432382,1.73097,1.781151
SNP,*,*,PASS,*,QUAL,145.000000,0.936082,0.99575,0.152876,0.964995,3191551,2987555,203996,3519286,2968599,12671,538016,791,667,2.112061,1.527949,2.166511,4.076634,2.108411,1.44415,1.308503,14.685714,2.106953,2.039218,1.484534,1.429815,1.731372,1.774976
SNP,*,*,PASS,*,QUAL,146.000000,0.935169,0.995765,0.152539,0.964516,3191551,2984639,206912,3513818,2965213,12611,535994,789,665,2.112061,1.527949,2.169237,4.145113,2.108174,1.441828,1.30935,14.669576,2.10667,2.039164,1.481262,1.427125,1.731474,1.768703
SNP,*,*,PASS,*,QUAL,147.000000,0.93422,0.995778,0.152198,0.964018,3191551,2981611,209940,3508242,2961738,12556,533948,788,664,2.112061,1.527949,2.172149,4.214298,2.107916,1.439445,1.310699,14.620474,2.106403,2.039133,1.477895,1.424379,1.731622,1.76206
SNP,*,*,PASS,*,QUAL,148.000000,0.933285,0.99579,0.151839,0.963525,3191551,2978628,212923,3502615,2958275,12508,531832,788,663,2.112061,1.527949,2.176108,4.283041,2.107581,1.437084,1.312074,14.560549,2.105997,2.038958,1.474532,1.421643,1.731566,1.755388
SNP,*,*,PASS,*,QUAL,149.000000,0.932293,0.995802,0.151517,0.963002,3191551,2975460,216091,3496887,2954594,12455,529838,784,660,2.112061,1.527949,2.178447,4.356339,2.107348,1.434571,1.312535,14.533166,2.105736,2.038854,1.471068,1.418743,1.731375,1.748971
SNP,*,*,PASS,*,QUAL,150.000000,0.931288,0.995824,0.151175,0.962475,3191551,2972254,219297,3491004,2950875,12375,527754,781,656,2.112061,1.527949,2.181063,4.42987,2.107088,1.432036,1.311848,14.433041,2.105422,2.038795,1.46755,1.415801,1.731605,1.742634
SNP,*,*,PASS,*,QUAL,151.000000,0.930276,0.995836,0.150854,0.961941,3191551,2969024,222527,3485143,2947073,12322,525748,779,654,2.112061,1.527949,2.183187,4.501137,2.106858,1.429519,1.311448,14.385965,2.105134,2.038737,1.464087,1.412843,1.731802,1.736626
SNP,*,*,PASS,*,QUAL,152.000000,0.929241,0.99585,0.150504,0.961393,3191551,2965721,225830,3479151,2943259,12266,523626,779,652,2.112061,1.527949,2.185206,4.577035,2.106629,1.426898,1.310481,14.354271,2.104816,2.038633,1.460402,1.409824,1.731842,1.72931
SNP,*,*,PASS,*,QUAL,153.000000,0.928123,0.995863,0.150186,0.9608,3191551,2962153,229398,3472925,2939131,12211,521583,775,651,2.112061,1.527949,2.189229,4.658591,2.106241,1.424071,1.314496,14.304403,2.104525,2.038614,1.456593,1.406552,1.732125,1.722716
SNP,*,*,PASS,*,QUAL,154.000000,0.926973,0.995878,0.149877,0.960191,3191551,2958483,233068,3466646,2934926,12148,519572,775,647,2.112061,1.527949,2.188956,4.743321,2.106161,1.421148,1.31616,14.263556,2.104319,2.038593,1.452755,1.403202,1.732123,1.71645
SNP,*,*,PASS,*,QUAL,155.000000,0.925866,0.995896,0.149551,0.959605,3191551,2954947,236604,3460427,2930840,12078,517509,774,646,2.112061,1.527949,2.193395,4.824007,2.105728,1.418343,1.317834,14.194444,2.103859,2.038403,1.448964,1.399977,1.732266,1.709755
SNP,*,*,PASS,*,QUAL,156.000000,0.924716,0.995909,0.149212,0.958993,3191551,2951278,240273,3454096,2926682,12023,515391,773,644,2.112061,1.527949,2.195686,4.907325,2.105445,1.415435,1.316174,14.163291,2.103558,2.038349,1.445127,1.396695,1.732556,1.703012
SNP,*,*,PASS,*,QUAL,157.000000,0.923521,0.995924,0.148899,0.958357,3191551,2947463,244088,3447656,2922343,11960,513353,769,641,2.112061,1.527949,2.199014,4.992487,2.105072,1.412426,1.316979,14.19898,2.103189,2.038201,1.441169,1.393272,1.732606,1.69621
SNP,*,*,PASS,*,QUAL,158.000000,0.922301,0.995938,0.148579,0.957706,3191551,2943571,247980,3441011,2917847,11901,511263,766,636,2.112061,1.527949,2.201642,5.080732,2.104743,1.409337,1.319922,14.220796,2.102839,2.038107,1.437096,1.389704,1.732784,1.689506
SNP,*,*,PASS,*,QUAL,159.000000,0.921091,0.99595,0.148252,0.957059,3191551,2939710,251841,3434435,2913425,11847,509163,765,634,2.112061,1.527949,2.204993,5.16574,2.10435,1.406302,1.323426,14.170951,2.102413,2.037934,1.433083,1.386231,1.732856,1.682653
SNP,*,*,PASS,*,QUAL,160.000000,0.91984,0.995961,0.147925,0.956388,3191551,2935717,255834,3427666,2908832,11796,507038,763,630,2.112061,1.527949,2.206193,5.255392,2.104119,1.403137,1.322992,14.182171,2.102203,2.037998,1.428928,1.382593,1.73339,1.67575
SNP,*,*,PASS,*,QUAL,161.000000,0.918542,0.995972,0.147598,0.955691,3191551,2931574,259977,3420679,2904049,11744,504886,762,627,2.112061,1.527949,2.209156,5.346305,2.103734,1.399876,1.321443,14.135834,2.101776,2.037908,1.424589,1.378821,1.734085,1.668336
SNP,*,*,PASS,*,QUAL,162.000000,0.917236,0.995988,0.147274,0.954991,3191551,2927404,264147,3413663,2899238,11680,502745,759,625,2.112061,1.527949,2.210732,5.43706,2.103456,1.3966,1.324866,14.131339,2.101474,2.037894,1.420291,1.375037,1.734474,1.661359
SNP,*,*,PASS,*,QUAL,163.000000,0.915873,0.995999,0.146952,0.954257,3191551,2923054,268497,3406449,2894241,11625,500583,757,621,2.112061,1.527949,2.212109,5.533866,2.103183,1.393151,1.325489,14.079427,2.10115,2.037857,1.415888,1.371097,1.734947,1.654628
SNP,*,*,PASS,*,QUAL,164.000000,0.914488,0.996017,0.146642,0.953513,3191551,2918634,272917,3399257,2889230,11553,498474,756,619,2.112061,1.527949,2.213964,5.6321,2.102862,1.389644,1.330652,14.024804,2.100721,2.037697,1.411418,1.367102,1.735069,1.647795
SNP,*,*,PASS,*,QUAL,165.000000,0.913103,0.99603,0.146346,0.952765,3191551,2914215,277336,3392067,2884153,11497,496417,754,617,2.112061,1.527949,2.214171,5.729029,2.102681,1.38615,1.331312,13.972549,2.100495,2.037655,1.406972,1.363107,1.735143,1.641032
SNP,*,*,PASS,*,QUAL,166.000000,0.911654,0.996039,0.146036,0.95198,3191551,2909589,281962,3384606,2878882,11449,494275,752,612,2.112061,1.527949,2.215147,5.830531,2.102422,1.382487,1.336046,13.986859,2.100223,2.037695,1.402343,1.358945,1.73572,1.633912
SNP,*,*,PASS,*,QUAL,167.000000,0.910147,0.996051,0.145747,0.951163,3191551,2904779,286772,3376972,2873396,11391,492185,751,610,2.112061,1.527949,2.217035,5.935565,2.102069,1.378682,1.338997,13.949934,2.099881,2.037602,1.397546,1.354609,1.735978,1.626703
SNP,*,*,PASS,*,QUAL,168.000000,0.908665,0.996065,0.145444,0.95036,3191551,2900052,291499,3369403,2868012,11330,490061,747,606,2.112061,1.527949,2.217083,6.038371,2.101884,1.374941,1.342333,13.889182,2.099657,2.037613,1.392829,1.350357,1.736227,1.619595
SNP,*,*,PASS,*,QUAL,169.000000,0.907082,0.996076,0.145155,0.949498,3191551,2894998,296553,3361528,2862309,11276,487943,745,602,2.112061,1.527949,2.218783,6.148971,2.101528,1.370931,1.344735,13.837517,2.099272,2.037467,1.38791,1.345833,1.736414,1.612717
SNP,*,*,PASS,*,QUAL,170.000000,0.905494,0.996091,0.144838,0.948634,3191551,2889930,301621,3353489,2856565,11211,485713,740,601,2.112061,1.527949,2.222181,6.258255,2.101001,1.366921,1.343405,13.751651,2.098803,2.037163,1.382933,1.341295,1.736137,1.605584
SNP,*,*,PASS,*,QUAL,171.000000,0.903849,0.996106,0.14452,0.947737,3191551,2884679,306872,3345298,2850689,11145,483464,739,598,2.112061,1.527949,2.223252,6.371451,2.100683,1.362764,1.342833,13.742364,2.098385,2.036945,1.37782,1.336632,1.736085,1.598188
SNP,*,*,PASS,*,QUAL,172.000000,0.902173,0.996114,0.144241,0.946819,3191551,2879331,312220,3337136,2844687,11098,481351,735,594,2.112061,1.527949,2.223847,6.48772,2.100405,1.358513,1.345765,13.738667,2.098047,2.036771,1.372704,1.331871,1.73592,1.591285
SNP,*,*,PASS,*,QUAL,173.000000,0.90048,0.996125,0.14395,0.945891,3191551,2873927,317624,3328850,2838621,11042,479187,732,589,2.112061,1.527949,2.225371,6.603424,2.100026,1.354233,1.346325,13.683578,2.097656,2.036663,1.367497,1.327079,1.73641,1.583967
SNP,*,*,PASS,*,QUAL,174.000000,0.898778,0.996138,0.143678,0.944957,3191551,2868496,323055,3320529,2832463,10980,477086,729,583,2.112061,1.527949,2.22572,6.71818,2.099762,1.34994,1.344116,13.659517,2.097382,2.03661,1.362276,1.322198,1.73679,1.577137
SNP,*,*,PASS,*,QUAL,175.000000,0.897043,0.996148,0.143388,0.944001,3191551,2862957,328594,3312035,2826201,10928,474906,726,581,2.112061,1.527949,2.225756,6.839613,2.099524,1.345514,1.349046,13.648721,2.097174,2.036622,1.35683,1.317201,1.73699,1.569254
SNP,*,*,PASS,*,QUAL,176.000000,0.895218,0.996157,0.143114,0.942994,3191551,2857135,334416,3303306,2819678,10879,472749,725,579,2.112061,1.527949,2.225938,6.960885,2.099257,1.340921,1.354185,13.582773,2.096938,2.036638,1.351353,1.312067,1.737373,1.562105
SNP,*,*,PASS,*,QUAL,177.000000,0.893391,0.996169,0.142809,0.941985,3191551,2851302,340249,3294400,2813110,10819,470471,724,576,2.112061,1.527949,2.226228,7.081235,2.098976,1.336326,1.351896,13.521563,2.096595,2.036558,1.345731,1.306887,1.737863,1.554187
SNP,*,*,PASS,*,QUAL,178.000000,0.891469,0.996181,0.142527,0.94092,3191551,2845168,346383,3285307,2806304,10759,468244,720,572,2.112061,1.527949,2.226558,7.212719,2.098676,1.331437,1.353172,13.53867,2.096212,2.036345,1.339919,1.301476,1.737728,1.546275
SNP,*,*,PASS,*,QUAL,179.000000,0.889595,0.996195,0.142231,0.939882,3191551,2839187,352364,3276255,2799578,10692,465985,717,567,2.112061,1.527949,2.228085,7.342892,2.098242,1.326646,1.352928,13.467391,2.095735,2.036046,1.334125,1.296096,1.73755,1.538403
SNP,*,*,PASS,*,QUAL,180.000000,0.887671,0.996205,0.141952,0.938811,3191551,2833047,358504,3267105,2792695,10639,463771,715,564,2.112061,1.527949,2.228552,7.473785,2.097918,1.321752,1.353175,13.434605,2.095439,2.035872,1.328308,1.290614,1.737278,1.530951
SNP,*,*,PASS,*,QUAL,181.000000,0.88567,0.99621,0.141691,0.937694,3191551,2826662,364889,3257640,2785464,10597,461579,713,563,2.112061,1.527949,2.228351,7.608461,2.097659,1.316669,1.357428,13.416667,2.095195,2.035819,1.322204,1.284858,1.737387,1.523007
SNP,*,*,PASS,*,QUAL,182.000000,0.883648,0.996217,0.141412,0.936562,3191551,2820208,371343,3248096,2778227,10550,459319,711,562,2.112061,1.527949,2.230397,7.74423,2.097124,1.311529,1.359037,13.372093,2.094591,2.0354,1.316054,1.279086,1.737137,1.514868
SNP,*,*,PASS,*,QUAL,183.000000,0.881627,0.996224,0.141128,0.935429,3191551,2813758,377793,3238517,2770971,10502,457044,709,562,2.112061,1.527949,2.230581,7.879002,2.096808,1.306395,1.35991,13.385144,2.094206,2.035295,1.309936,1.273326,1.737669,1.506873
SNP,*,*,PASS,*,QUAL,184.000000,0.879559,0.996233,0.140843,0.934267,3191551,2807157,384394,3228751,2763555,10450,454746,706,562,2.112061,1.527949,2.232798,8.012732,2.096228,1.301174,1.359361,13.313618,2.093511,2.034886,1.303713,1.267452,1.737959,1.498918
SNP,*,*,PASS,*,QUAL,185.000000,0.87744,0.996236,0.140585,0.933072,3191551,2800393,391158,3218959,2756009,10413,452537,704,560,2.112061,1.527949,2.233359,8.151357,2.095841,1.295804,1.356869,13.282369,2.093002,2.034615,1.297432,1.26146,1.738309,1.491188
SNP,*,*,PASS,*,QUAL,186.000000,0.875262,0.996249,0.140328,0.931845,3191551,2793444,398107,3208947,2748293,10348,450306,703,555,2.112061,1.527949,2.233923,8.293312,2.09544,1.290283,1.361383,13.271468,2.092633,2.034331,1.291042,1.255327,1.737659,1.483709
SNP,*,*,PASS,*,QUAL,187.000000,0.873127,0.996261,0.140038,0.930638,3191551,2786628,404923,3198793,2740556,10285,447952,698,552,2.112061,1.527949,2.234629,8.433471,2.095022,1.284855,1.362637,13.263231,2.092174,2.034033,1.284498,1.24916,1.737382,1.47523
SNP,*,*,PASS,*,QUAL,188.000000,0.870891,0.996271,0.139791,0.929372,3191551,2779493,412058,3188554,2732597,10227,445730,693,546,2.112061,1.527949,2.237105,8.580311,2.094343,1.279165,1.364516,13.222067,2.091465,2.033587,1.277883,1.242818,1.737538,1.467361
SNP,*,*,PASS,*,QUAL,189.000000,0.868622,0.996282,0.139521,0.928082,3191551,2772250,419301,3178030,2724459,10168,443403,692,544,2.112061,1.527949,2.238467,8.725407,2.093798,1.273417,1.366736,13.179272,2.09092,2.033415,1.271136,1.236349,1.738449,1.459359
SNP,*,*,PASS,*,QUAL,190.000000,0.866283,0.996291,0.139265,0.92675,3191551,2764787,426764,3167376,2716159,10111,441106,688,541,2.112061,1.527949,2.239669,8.871955,2.093256,1.26751,1.36669,13.139045,2.090432,2.033151,1.26423,1.229739,1.73865,1.451036
SNP,*,*,PASS,*,QUAL,191.000000,0.863971,0.996298,0.138992,0.925428,3191551,2757409,434142,3156658,2707846,10062,438750,685,538,2.112061,1.527949,2.240459,9.014164,2.092769,1.261685,1.365745,13.090014,2.0899,2.032723,1.257372,1.223166,1.73811,1.442815
SNP,*,*,PASS,*,QUAL,192.000000,0.861654,0.996302,0.138744,0.924099,3191551,2750013,441538,3146093,2699570,10020,436503,680,535,2.112061,1.527949,2.240072,9.162458,2.092447,1.255794,1.367554,13.070522,2.089476,2.032476,1.250543,1.216579,1.738093,1.43485
SNP,*,*,PASS,*,QUAL,193.000000,0.85918,0.996313,0.138488,0.922679,3191551,2742117,449434,3134975,2690863,9957,434155,677,528,2.112061,1.527949,2.241038,9.315949,2.091897,1.249535,1.371144,13.060993,2.08887,2.032029,1.243412,1.209657,1.737679,1.426939
SNP,*,*,PASS,*,QUAL,194.000000,0.856754,0.996324,0.138223,0.921283,3191551,2734373,457178,3123830,2682148,9897,431785,676,526,2.112061,1.527949,2.240449,9.462729,2.091584,1.243418,1.375778,12.991489,2.088546,2.031791,1.236265,1.202765,1.73705,1.418624
SNP,*,*,PASS,*,QUAL,195.000000,0.854306,0.996334,0.137937,0.91987,3191551,2726561,464990,3112696,2673502,9838,429356,672,522,2.112061,1.527949,2.239616,9.61233,2.091306,1.237228,1.377472,12.941761,2.088272,2.032025,1.229187,1.195901,1.738963,1.410653
SNP,*,*,PASS,*,QUAL,196.000000,0.851729,0.996348,0.13758,0.91838,3191551,2718335,473216,3100828,2664449,9767,426612,667,520,2.112061,1.527949,2.238589,9.763782,2.091037,1.230816,1.380024,12.907407,2.088006,2.03251,1.221935,1.188845,1.742024,1.402649
SNP,*,*,PASS,*,QUAL,197.000000,0.848913,0.996351,0.137305,0.916742,3191551,2709349,482202,3088399,2654624,9723,424052,665,515,2.112061,1.527949,2.233178,9.917999,2.091432,1.224124,1.379589,12.850427,2.088714,2.033676,1.214488,1.181591,1.744793,1.394399
SNP,*,*,PASS,*,QUAL,198.000000,0.846301,0.996355,0.137079,0.915218,3191551,2701012,490539,3076880,2645425,9678,421777,661,510,2.112061,1.527949,2.232203,10.081064,2.091176,1.21747,1.380226,12.845494,2.088554,2.033637,1.206987,1.174259,1.744813,1.386253
SNP,*,*,PASS,*,QUAL,199.000000,0.843608,0.99636,0.136856,0.913643,3191551,2692419,499132,3065107,2635997,9631,419479,657,506,2.112061,1.527949,2.231874,10.24262,2.090802,1.210649,1.382142,12.817791,2.088089,2.033236,1.199339,1.166769,1.74415,1.378061
SNP,*,*,PASS,*,QUAL,200.000000,0.840954,0.996369,0.136609,0.912088,3191551,2683947,507604,3053266,2626591,9572,417103,656,500,2.112061,1.527949,2.229889,10.401799,2.09072,1.203916,1.385248,12.792507,2.087927,2.033185,1.191618,1.159268,1.743966,1.369427
SNP,*,*,PASS,*,QUAL,201.000000,0.838233,0.996378,0.136394,0.910489,3191551,2675262,516289,3041347,2617011,9514,414822,653,498,2.112061,1.527949,2.228455,10.555755,2.090541,1.197073,1.389252,12.728716,2.087532,2.033005,1.183916,1.151709,1.744215,1.361352
SNP,*,*,PASS,*,QUAL,202.000000,0.83551,0.996387,0.136158,0.908884,3191551,2666573,524978,3029346,2607419,9456,412471,651,495,2.112061,1.527949,2.227735,10.714768,2.090241,1.190181,1.392107,12.684515,2.087186,2.032928,1.176108,1.144107,1.744829,1.352729
SNP,*,*,PASS,*,QUAL,203.000000,0.832698,0.996395,0.135895,0.907221,3191551,2657597,533954,3016954,2597567,9398,409989,647,492,2.112061,1.527949,2.228259,10.876762,2.0897,1.18307,1.394395,12.62029,2.08648,2.03258,1.168104,1.136286,1.745578,1.344128
SNP,*,*,PASS,*,QUAL,204.000000,0.829914,0.996405,0.135675,0.905571,3191551,2648714,542837,3004775,2587767,9336,407672,642,492,2.112061,1.527949,2.228636,11.037319,2.089184,1.176021,1.398151,12.58952,2.085846,2.032222,1.160209,1.128534,1.74595,1.335868
SNP,*,*,PASS,*,QUAL,205.000000,0.827016,0.996412,0.13545,0.903846,3191551,2639464,552087,2992249,2577668,9282,405299,635,485,2.112061,1.527949,2.228404,11.204223,2.088762,1.168674,1.40031,12.609971,2.085393,2.032036,1.152023,1.12051,1.746517,1.327098
